comment,label
মুভিটি ব্যান করে দেয়া উচিত সনাতন ধর্মের বড় অপমান,Negative
নিজের ধর্মকে নিয়ে কিছু বানালে গায়ে লাগে যখন মুসলমানকে ছোট করে ছবি বানানো হয় তখন মুসলমানদের কেমন লাগে,Negative
আমার কালো ধোন🫣,Negative
কবিতা গুলো ভালো ছিল না,Negative
কিন্তুু বিভীষণের বা দেখতে খুব,Negative
আদি পুরুষ দেখে আমার রাবণের প্রতি দয়া হচ্ছে,Negative
রুচিবোধ আছে এমন এর সংখ্যা কম,Negative
ইসলাম ধর্ম নিয়ে এমন মুভি বানালে দেখতে কি হতো তোমাদের রামায়ন এর ইজ্জত সোডা দিয়ে ধুয়ে দিলো,Negative
আপু আল্লাহ্ কি ফকির হয় আপনি জানেন না আমার কষ্ট লাগে,Negative
বিয়ে করবো তোকে চলে আয় বাংলাদেশ,Negative
লাউ তোমার রি কম ছিল এসো ডোপি,Negative
আমাদের দ্বিতীয় ক্যারিমিনাটি,Negative
অসাধারণ রিভিউ জাস্ট ফাটাফাটি কোনো কথা হবে না,Negative
ট্রেইলার দেখেই বুঝতে পেরেছিলাম কি হবে তাই আর মুভি দেখে সময় নষ্ট করিনি বিগ বাজেটের কার্টুন,Negative
আদিপুরুষ দেখে রামায়ণ ভুলে গিয়েছি,Negative
আমার মনে হয় ওটা রাবণের লঙ্কা না অ্যানাকোন্ডার লেজ হবে হয়তো,Negative
আমিও খেলাটা খেলেছি,Negative
নাউযুবিল্লাহ,Negative
ছোট বেলা মাদ্রাসাতে খেলেছি,Negative
ভালো লাগছে কিন্তু একটা জিনিসে অনেক খারাপ লাগছে আল্লাহ এক,Negative
এটা কি কোনো মুভি হলো নাকি,Negative
শেষের সিন টা ভাল লাগল না,Negative
আল্লাহকে নিয়ে এরকম মজা করা ভালো নয়,Negative
